User,Tweet ID,Date Created,Number of Likes,Source of Tweet,Tweet
muttaqinyusufm,1669714564261494785,2023-06-16 14:32:28+00:00,0,,"Penerbangan LION AIR Kupang - Jakarta, transit Surabaya. Bilang gada pesawat dah kemaleman karena delay dua jam fakkk @LionAirID @lionairgroup  #lionair #lionairgroup https://t.co/kakOdsiUeo"
ChoeszIkram,1669705426915708930,2023-06-16 13:56:10+00:00,0,,"@myeonichas @dhosmanyos @buzlaigyear @idextratime Yng keren itu pesawat Lion air,Ryan air.,wings air ...🔥🔥"
badillaonline,1669683005496123392,2023-06-16 12:27:04+00:00,0,,"Lion Air Tawarkan Tiket Pesawat Murah Jakarta-Padang, Cek Tarif dan Jadwal Keberangkatannya https://t.co/eFnUD9Ran4 https://t.co/niUlGACdHL"
penasultra_id,1669669207645261825,2023-06-16 11:32:14+00:00,0,,"Lion Air Group Cari Pramugari dan Pramugara Berpengalaman
https://t.co/SkHY5WRAwI"
linilaut,1669647744133369857,2023-06-16 10:06:57+00:00,0,,lion air mau delay sampe jam brp anjeeeeeeenggg
izanperdanaaa,1669641005711372288,2023-06-16 09:40:10+00:00,0,,@TxtdariHI Wkwkwkw dark juga nih lion air nya irlandia.
Hermansyahdino,1669633037217435648,2023-06-16 09:08:31+00:00,0,,@lauskes @kochengfs Setauku kalau bareng pemilik cuma maskapai Lion Air krn rata2 armadanya pake type Boeing yg ada bagasi khusus hewan. Kalau Citilink rata2 armadanya type Airbus tdk ada bagasi khusus hewan jadi kudu nunggu jadwal pswt khusus cargo type Boeingnya Citilink.
linilaut,1669631828523905025,2023-06-16 09:03:42+00:00,0,,ga lagi pake lion air 🙏🏻😅
sriwahy77493035,1669628720817278977,2023-06-16 08:51:21+00:00,1,,"@worksfess lulusan smk management business, sblmnya 10thn jd admin akunting d lion air. skrng  HR di perusahaan penyedia alat berat utk perusahaan tambang, skill excel. side job freelance hairdresser"
dewisunarni,1669628438989377537,2023-06-16 08:50:14+00:00,0,,"@contactap2 Bandara Soetta, Terminal 2E gate 4/6. Kejadian Jumat, 16 Juni 2023, pesawat Lion Air JT218 tujuan Pangkal Pinang."
Fahmidito,1669613815485562880,2023-06-16 07:52:08+00:00,1,,"Messi beda pesawat, naik Lion Air @andrian_14"
naufatha,1669610002741612544,2023-06-16 07:36:59+00:00,137,,@idextratime Messi pisah pesawat katanya dia naek Lion Air
5lamate,1669608727832567808,2023-06-16 07:31:55+00:00,0,,"@idextratime Beranikah mereka pake Lion Air, ET??? 
😱"
feourth,1669592097471729664,2023-06-16 06:25:50+00:00,0,,"@lionairgroup klen keren banget ya lion air, penerbangan 11:20 katanya delay sampe 13:00 sekarang malah disalip sama yang jadwalnya 13:50 :))
sehat sehat deh. https://t.co/RV0JjHtFhM"
meputttt,1669588781685669888,2023-06-16 06:12:39+00:00,0,,Randomly mimpi pesawat lion air sm garuda tabrakan di langit...😩😩
aifilluv,1669544421006913537,2023-06-16 03:16:23+00:00,0,,"Besoknya, pada 20.4, Mario di kembalikan ke Pekanbaru dengan menaiki pesawat Lion Air sekitar jam 3 sore. Dan ini adalah penerbangan  gratis untuk Mario yang ke tiga kalinya. Semoga kejadian seperti ini gak akan terulangi lagi."
a_ghazalie,1669542192883568641,2023-06-16 03:07:32+00:00,0,,"@Abe_Mukti @ElfizaEnny Justru setau sy org2 yg rendah hati ngumpulnya di maskapai lion air, krn setiap sebelum take off pramugari selalu meminta maaf terlebih dahulu diawal sambutannya 😅"
Kanim_Kalianda,1669520397338046464,2023-06-16 01:40:55+00:00,0,,"WN Malaysia dipulangkan melalui Bandara Internasional Soekarno-Hatta,  dengan penerbangan rute Jakarta-Kuala Lumpur Malaysia dengan menggunakan pesawat Lion Air kode penerbangan OD 317 melalui Gate F4 Terminal 2 Keberangkatan Internasional pukul 19.50 WIB."
adhams,1669382340672630784,2023-06-15 16:32:20+00:00,0,,"Kenapa menghindari Lion Air?

Ya menghindari sepesawat dengan penumpang modelan begini."
Hyevana,1669329485672611841,2023-06-15 13:02:18+00:00,0,,@peachlapin lion air sm batik air https://t.co/fSMoVOgNRN
SimAbdi77,1669324966846926848,2023-06-15 12:44:21+00:00,0,,Pengalaman waktu mau landing di Sis Al Jufri. Sayap Lion Air ko somplak sedikit dan berasap. Untung bisa mendarat.😌
SumardiEvulae,1669319279878221825,2023-06-15 12:21:45+00:00,0,,"BTJ - KNO - CGK
Lion Air JT 305
Bismillahitawaqaltu Alallah https://t.co/NL7K7qKtd8"
JMatip32,1669312945954902021,2023-06-15 11:56:35+00:00,49,,"@idextratime Messi katanya jadi ke Indonesia tapi naik pesawat carter dari Lion Air, landingnya di bandara ghoib Kertajati, Majalengka"
renzoalexand,1669309728856629248,2023-06-15 11:43:48+00:00,0,,"aturan udah sampe, padahal boarding juga belum

emang lion air paling mantab https://t.co/ZACzZ4tU0B"
latudimas,1669274016497152000,2023-06-15 09:21:53+00:00,0,,@imanlagi Plot twist: Lion Air telat gara-gara nunggu manager/direkturnya naik
RiseOfK69690755,1669271154887135233,2023-06-15 09:10:31+00:00,0,,@lionairgroup Min bales dm urgent nggak ada kontak lion air yg bisa dihubungi
imanlagi,1669265587804176384,2023-06-15 08:48:24+00:00,11,,"Manager2 atau direktur2nya Lion Air, kalau lagi business trip, naik Lion Air juga ga ya kira2? 🤔"
Matthewjadons,1669236465354821632,2023-06-15 06:52:40+00:00,0,,"Plane spotting tipis-tipis meskipun ya jarak nya jauh wkwkwk. JT 505, SRG-CGK, PK-LJS

#planespotting #lionair #semarang https://t.co/J7cWNRV9J1"
__AnakKolong,1669235452547842050,2023-06-15 06:48:39+00:00,1627,,"SENIN 28 MEI 2018 | sekira pukul 18.30 WIB, di Bandara Internasional Supadio Pontianak, seorang penumpang pesawat Lion Air JT 687 (sebelum pesawat take off),  berteriak, ""Ada bom !! 

Seluruh penumpang panik berhamburan keluar dari pesawat, beberapa ada yg  melompat dari sayap pesawat, pun ada yg membuka pintu darurat pesawat.
.
.
Ternyata si penumpang yg berteriak ""Ada bom"", itu bergurau.

Hingga berbagai media asing memberitakan insiden ""lelucon bom"" dgn berbagai judul beritanya, antara lain :

● ""Passenger's bomb joke pushes others to jump out of Lion Air plane"" ( Asia One - Singapura) 

● ""Bomb threat joke causes panicked passengers to leap from plane wing"" ( Russian Today ) 

 ● ""BOMB SCARE PANIC Terrified Lion Air passengers tumble from plane’s wing on tarmac after fleeing the jet when man claimed he had bomb."" ( The https://t.co/f5OhgNZpfK )

DLL.

""JAHAT BUKAN ? ( Meminjam ujaran Pak SBY) 😁
.
.
• Naluri manusia untuk survive tidak memerlukan kepiawaian membedakan mana yg salah dan mana yang benar.

• Kecepatan bereaksi menjadi jauh lebih penting bagi keselamatanya, daripada verifikasi.
.
.
• Jadi misalnya ada sebuah peristiwa politik, terlebih disertai informasi yg dilabeli A1 dan disampaikan oleh orang yg dianggap ""Central of Influence People"" , maka asumsi yg paling mengancam kepentingan manusia itulah yg muncul lebih dulu, daripada asumsi lain.

• Lalu, seperti yg bisa kita cermati hari - hari ini, akan dimunculkan berbagai argumentasi, hingga berbagai tafsir, lalu mencari dalil & rasionalisasi untuk ""menguatkan"" asumsinya.

• Hal tsb di atas memang melampaui salah dan benar, karena bagi manusia ""YANG PENTING SELAMAT"".

● Cara kerja otak kebanyakan manusia memang seperti itu, cenderung bisa menikmati teori² konspirasi & hal² yg konspiratif daripada sesuatu yg perlu verifikasi.
.
.
Kembali kepada ""insiden lelucon bom Lion Air"" tsb, maka ;

""CIPTAKANLAH CERITA ATAU ISU APA SAJA YANG MENGANCAM, MAKA AKAN LEBIH BANYAK ORANG YANG PERCAYA"".
.
.
😁😁

Yuval Noah Harari memang cerdas 😁"
DhimasAnggoro20,1669150667854983168,2023-06-15 01:11:45+00:00,0,,@gerovinoo @TxtdariHI Mungkin maskapai nya lion air
idbcpr,1669014168874422272,2023-06-14 16:09:21+00:00,0,,Carter Pesawat Terbang Ke China!? Lion Air Boeing 737-900 ER Jakarta To Hainan Flight Report - https://t.co/G0rMKzQj66 https://t.co/QA7ffQfmGY
BillyJS_09,1669009997181898752,2023-06-14 15:52:46+00:00,0,,Padahal bagusan Lion Air yang jadi sponsor...
masbucinn,1668971486173081600,2023-06-14 13:19:44+00:00,0,,Asaan lion air juga ada ini mah... waktu itu malah pernah nemu novena
meowchiatto_,1668948532257247232,2023-06-14 11:48:32+00:00,0,,Waktuku dituker dengan sebungkus chocochip dan satu aqua gelas oleh Lion Air 😶‍🌫️😶‍🌫️
betterskinsoon,1668923496293085186,2023-06-14 10:09:03+00:00,0,,@loekmn_ @SuperAirJet jadinya reschedule offline ke lion air tower kakk
dhieframadhani,1668922557112913924,2023-06-14 10:05:19+00:00,0,,"@LionAirID @lionairgroup Lion Air Indonesia memang sungguh luar biasa. Pesawat JT750 CGK-BLP delay 1 jam, akhirnya dipanggil utk masuk ke pesawat."
hayhaydayyyyyy,1668850562237100033,2023-06-14 05:19:14+00:00,1,,"@tanyakanrl lion air jugaa ada, mereka pakenya agama Agam yg di akui di indo"
IkkoHaidar,1668790366231998466,2023-06-14 01:20:02+00:00,0,,Lion Air jadi pelopornya di sini 🤣
fixxbar_,1668786266287255552,2023-06-14 01:03:45+00:00,58,,@tanyakanrl fyi kalo naik lion air mereka juga punya panduan doa perjalanan di seatnya dan lengkap dari 6 agama yg diakui di Indonesia
